,Virginia,California,Florida,New Jersey,Michigan,Washington,Colorado,Arizona,New York,North Carolina,New Hampshire,Utah,Pennsylvania,Texas,Connecticut,Kansas,Georgia,South Dakota,Alaska,Wyoming,West Virginia,New Mexico,Tennessee,Arkansas,Maryland,Hawaii,Alabama,Maine,Delaware,Indiana,Montana,Idaho,Nevada,Mississippi,Kentucky,Minnesota,Vermont,Massachusetts,the District of Columbia,Illinois,Nebraska,Oklahoma,Rhode Island,Oregon,Iowa,Ohio,North Dakota,Missouri,Wisconsin,South Carolina,Louisiana
2019-06-01,266534.5012796517,523873.7189040924,237426.75080555922,341295.42301340844,162791.68471865417,385383.03753538866,380012.48908445006,261349.98029157906,339544.1463632811,197952.54561990136,272850.33867293736,326888.5061608975,182085.92469804536,204688.47444296666,249540.21074743118,146065.78802291836,195993.7237156682,198470.96100648955,295401.4323810046,241783.12475106862,114919.58533456134,189761.99399705697,192108.34067499553,142116.2473275095,307486.58322578244,609030.0989630438,151294.26602082455,226905.81843334914,264784.8523855451,152124.13938984773,264820.2542934921,263285.94217478693,296358.4020405203,135241.72874219704,135357.0866723421,242194.16682524304,249747.44813650064,411354.71990525746,562319.3825648148,187772.24328986663,171425.40709048702,132486.68730518947,286369.2118504555,349393.7620646007,153812.47634852197,146559.62440536427,210944.79834047097,160652.87325122187,194783.8177958275,183225.84008145006,174546.48253487705
2019-07-01,266968.10236886627,524272.5877963736,237943.33005351748,341819.4118305763,163152.7536746451,386549.8942451421,380448.9392207311,262312.07875293266,340529.6721757174,198663.92072390232,274382.08841069246,327736.2768920504,182760.9852926476,205180.94669901734,249722.53287162623,146518.2131188364,196670.45034577884,199061.8041272943,296486.5294096879,243122.48269879818,115104.96713809045,190636.06352947478,193171.07168962611,142674.4854019781,308030.504028507,609406.4997467463,151926.76423335503,227585.9311451531,264534.95241227833,152721.77281087125,265963.36538420693,265360.1469915193,296599.4513654155,135780.69431651023,135753.9187708527,242673.37544602473,250283.85396695937,411746.504522738,562006.6568442149,187670.5852768769,172077.76640070495,133067.00592887998,286901.21950041567,349782.4785707525,154252.30801900395,147060.02315935664,211891.3812854615,161037.06980106424,195550.63631340428,183961.37706631658,175022.80658545112
2019-08-01,267576.86972927226,525940.7703593773,238647.83616322558,342260.09429108165,163295.64418502635,387807.1381721795,381220.7873683707,263491.99490977457,341708.7456573368,199450.51637595907,275785.29962289537,328841.91712956765,183469.5675496466,205771.23171690045,249988.1480740126,147093.8582095385,197454.05435224145,199628.69633179586,297508.46363168774,244734.70357746564,115139.87596664015,191313.23404755292,194294.14190615356,143080.71898334267,308617.7662865407,609435.0272375218,152678.48694442198,228752.87696094334,264524.0335259323,153424.9217779298,267462.2152187422,267541.2190609833,297112.06791064393,136122.21708229592,136191.5373614195,243135.3383844338,251027.34352268456,411930.69113128557,562044.4511675433,187570.87699968388,172750.04094519353,133586.75921877686,287431.8339930989,350366.51448360254,154571.0855235172,147527.22452674355,212578.46701793792,161358.6928614585,196295.49100966842,184685.76754419762,175331.9580948068
2019-09-01,268275.4097726538,528490.6494818999,239348.20096491897,342476.91073988174,163324.6495316973,389007.11097771814,382020.85784335487,264880.6489978028,342353.2994472521,200203.82681331423,276850.93568338704,330270.4456772779,184112.6754594338,206416.2493352445,250060.33264983547,147578.93459952108,198178.94824678331,200133.09859136015,298543.3772005802,245914.65150520895,115003.83807145973,191864.3106607982,195293.38090468865,143111.49428452933,309062.4082163079,609241.5300185195,153257.4056698584,229783.51784012737,264339.42777127505,154060.33628708843,268722.7486546444,269579.17951410374,297416.92059863766,136094.2343963882,136520.12961211035,243397.2606808931,251772.46833065906,411857.6327955339,562314.6018017291,187314.63918892204,173360.34728907852,133863.24723069786,288019.8943539884,350869.83702573535,154832.52633183033,147919.1600237527,212830.26503881768,161488.6336890304,196936.1341833033,185229.54624708407,175470.83160460027
2019-10-01,269191.0768718069,531496.409517272,240276.30927422145,343104.93016539275,163785.22473953557,390794.08054521587,383220.8511548123,266530.7425502699,343080.06533433957,201206.76570068303,277866.9637850079,332096.99956702936,184923.05939185407,207279.72807525008,250287.01208416792,148287.8654596972,199107.9076714307,201024.31110737796,299644.97748757974,247197.20306889046,115009.93217978743,192550.179329332,196471.19124942165,143363.74841112958,309555.4351142941,609105.9908256885,154006.3503546321,231019.33123962322,264138.9087585756,154777.7389630376,269884.6836939564,271968.9091318105,297695.3007884962,136287.56947352938,137083.13271806575,243924.7090695079,252694.97727709255,412459.36192768806,562826.4102761508,187383.54040814887,174183.58202826788,134362.38332923502,288863.42647090484,351779.81678239536,155517.92091972937,148454.92641301468,213236.44921492078,161962.72810199184,197670.77273081805,185932.35767438574,175597.58296917402
2019-11-01,270406.52381510934,534769.0766970783,241545.7463717401,344347.0462776868,164576.97188502236,393201.6476603782,384881.0743074925,268458.378914945,344531.5254815652,202477.44270738578,279156.3299091459,334421.2745468268,185954.63219063575,208302.1201508123,250799.76784784082,149203.90155696226,200248.9022168926,202125.75163466475,301096.0359181208,248535.03135286193,115155.69550331052,193592.6721929767,197883.2506699421,143796.0136965917,310405.0077969914,610126.5057456549,155027.23339645332,232416.31400345732,264298.51215792407,155671.13666251733,271084.1445416623,274668.1819572812,298178.6794810691,136607.80866150497,137860.31293670236,244867.1013855705,254011.23765686247,413838.59068558627,563947.7497249249,187700.13624964803,175130.83579821096,135224.72550463132,290366.3256703815,353320.65030096675,156292.3248946379,149249.53480246375,213874.16046048267,162704.1736625944,198575.9947069833,186895.2254243579,176093.10791194695
2019-12-01,271899.425279699,538160.8159833546,243110.22249174348,345982.22705667414,165388.3985766276,396260.513298379,386851.89696418634,270473.1538827282,346377.6527804041,203876.7547855558,280549.5437194341,337168.5486973202,187073.384918438,209415.36626671228,251630.7955123052,150246.40131170533,201655.42390159782,203385.76413920417,302518.80939314346,250232.07014614492,115390.00371976798,194983.0824008909,199414.13169873322,144488.79400697202,311578.8720298086,611692.5061368191,156338.99510809197,233812.98479261855,265059.8249218821,156708.95686516888,272465.32582567167,277709.6722697806,298981.3723272392,137135.7457684277,138779.1264088467,246148.63215801027,255633.35190091576,415444.06222719507,565414.0744230781,188382.66410790992,176166.31548554846,136455.84006338817,292007.05688976427,355390.9285321895,157068.61647063083,150122.65669296542,214682.00570343167,163677.6409307881,199608.94208707684,188040.38309318697,177061.73561033068
2020-01-01,273518.9988377951,540931.0387806494,245005.64823786519,348074.3591569766,166279.33035415364,399637.4373766333,389062.2978216387,272909.9462439012,348653.36289538717,205182.67512224228,282146.0629780584,340068.53602371877,188177.97996577373,210545.58249505554,252752.6898746201,151240.85088026,203180.011987461,204333.612050378,303731.4401021137,251432.75298943315,115449.46232923784,196429.7701590178,201122.85265866306,144928.74577810272,313067.9614781935,614026.8773263536,157559.7584022409,235290.2150655304,266205.45875106123,157865.0351786701,274298.7797039636,280825.7158200364,300498.9444614928,137291.05032648324,139720.2827103211,247681.38118739834,257061.678076086,417503.7420503735,567974.746982093,189344.27442954297,177128.46985748838,137898.60969525028,294317.3985235149,358129.07830594276,157360.7958419812,151098.92079765597,215012.77519700406,164651.09074586604,200726.26650913674,189264.18372528735,178423.13318985366
2020-02-01,275086.9429113938,543158.8558826359,246791.3882815045,350085.898402563,167415.34699354786,403334.4822288183,391524.6905116024,275575.4985862139,350388.30195511814,206458.43326083253,283798.25925244036,343167.69308527914,189335.6725288994,211638.99979785387,253954.85977462426,152346.09341227452,204698.96276419426,205138.48828118612,304504.0928327998,252357.18493264433,115913.91497117613,197591.18993780692,202675.14879174714,145477.3587118136,314738.9690943206,616471.3031770816,158577.72950957253,236855.8495572284,267512.45786395116,159007.5335418509,276402.0073049905,284094.7254336684,302182.6159300038,137572.7109606193,140520.56211646594,249386.54493443784,258171.23792903018,419839.3195511684,571491.8744154436,190464.5868548463,178049.83840388936,139120.7423965427,296694.3389211429,360915.18488964735,157648.765891052,152089.4893076823,215234.86020238398,165725.63821107257,201784.5902280513,190276.59929384477,179671.32671501997
2020-03-01,276550.75910493947,545305.2530195933,248360.30130521298,352611.73014600953,168798.10781030162,407467.23240002175,394358.84246228373,278600.04753633536,351985.1503445758,207883.4829224802,285862.3410092874,346451.7500011004,190578.03433938627,212705.36942147868,255622.61245456664,153620.09526822026,206138.53817584098,206109.6593363326,304939.69522712316,253225.9115629244,116723.107660636,198776.16885197614,204182.791663472,146245.15679278653,316488.9170837011,618844.2804216294,159621.7053288158,238958.3330005956,268902.9329295486,160249.14424479127,279107.4485393387,287677.0508806749,304053.641987025,138232.72467423245,141377.70497373745,251251.47407283276,259103.80010346233,422761.2422464464,576187.4591378454,191560.22579715936,178968.8393790098,140001.60767877812,299341.05054737045,363844.8715959277,157986.77476543307,153162.96718991784,215485.06562405234,166930.71656193602,202983.2493860869,191348.8385852531,180626.18675731294
2020-04-01,277778.123165064,547287.216490576,249314.60578907037,355053.9615057099,170098.93782196948,411587.09188007814,397056.38756169315,281335.2844899181,353311.48354499316,209255.30748054935,287841.35233266576,349531.54889909463,191940.38976178155,213474.1175417269,257233.27462170433,154859.35447455922,207279.67695390398,207272.03129684716,304995.0633509432,254462.33038243008,117772.35708905775,200003.8901503818,205453.69254871178,147354.15050526653,318047.0973716556,620721.207878752,160707.74656407218,241139.05679132,269957.0445815046,161443.50824297883,281581.61808935326,291242.8261714405,305366.6252913115,139146.7333669656,142120.1308270124,252917.56290939302,260070.00697654765,425312.0740758798,580812.8891043627,192350.3844841259,179854.35592654717,140476.88431238523,301583.142542798,366127.5282642175,158521.59070750079,154136.64176645884,216145.93656966803,168016.37974406139,204225.0824050381,192331.90422821368,181387.43146904002
2020-05-01,278431.38086803065,547537.5381695948,249577.78689769524,356863.4760429724,170731.09817572142,414204.6451471317,398343.6175742755,283235.2598202001,354465.4270443705,210162.1095076023,289437.30191131413,351373.2095555295,192766.83983103978,213748.61619445836,258135.95736607304,155571.45966305042,207838.20613232336,208300.76846465355,304228.7408962695,255554.39298786828,118497.98223708574,201121.99393231302,206356.6639397747,148278.3438657814,318722.14773230563,620991.2313084143,161626.6067150305,242981.15534341396,270105.44042812736,162308.50865925866,283117.3867413735,294096.227312917,305704.70543413074,139874.3781653037,142843.19667323353,253780.33031610984,260905.8096700609,426838.7119195754,583455.1246697893,192452.74345052955,180504.78827838344,140611.49350972497,302577.22895882075,367128.92598803714,159069.84558386632,154759.84237614318,216584.54217450647,168738.67376086142,205223.7013112098,193180.24014407906,181636.4336575415
2020-06-01,278847.90974290896,546351.6654401788,249709.75425335183,357556.86283499096,170948.43206085134,415595.4214662458,398533.24250714184,284539.82429702464,355089.2400482218,210829.48346578158,290631.1511621996,352381.82399384654,193108.53344693012,213912.914543423,258289.5941935356,156011.1819294696,208198.55394716878,209015.2221179104,303153.99637737055,256399.70909013491,118796.14265218565,202222.8578588307,207042.8392723798,149023.5217229999,318842.9730174197,620144.9932034654,162406.9405444395,244520.59253130984,269933.1524456746,162825.2147145129,283737.0050694138,296167.89672644757,305489.38977918035,140138.16229909303,143494.0302656209,253986.79380072528,261493.89642318175,427525.6675503286,583926.5728322634,192158.45726628826,181081.03070238212,140761.35154292514,302674.19222438446,367190.9942327636,159539.53063588683,155195.5599861551,216853.28469560854,169134.34241997378,205895.8652276822,193918.4944829093,181542.81080104725
2020-07-01,279611.4706117895,546198.6341145929,250273.43186274276,357605.37172690104,171188.37276033268,416779.55908296513,398690.82441759063,286071.8997345313,355265.9193641641,211829.06012337995,292002.871338376,353602.99463884457,193405.77635502792,214555.1727690856,258342.92335426752,156804.0523138734,208910.8477609418,209964.4596990786,302600.7717091849,257305.01190298493,119056.25358650465,203691.0966804156,207792.74572875103,149923.13626507917,319237.8599686688,619735.4283086036,163237.15671672742,246352.2882007769,270358.58749740175,163317.0869631924,284601.64947359345,298325.4465245854,305536.2031597052,140882.8960363703,144407.407977565,254008.8273689302,262374.4040768736,428316.5061263715,584120.2401918182,191883.86682926887,181969.25358517762,141187.88957098837,302772.80188903183,367410.4339631398,160217.00538813332,155827.36529976618,217144.42340644184,169869.15938053434,206553.11811719683,194896.88177171283,181385.0887923441
2020-08-01,281459.0199037022,549387.7639199754,251827.23158866554,358563.4869756529,172127.4367193676,419885.9320227496,400386.1603174841,288740.9196733655,355671.02563005796,213734.54195148344,294560.8027124698,356478.23463452846,194400.4039456729,215950.34432821325,259537.13904539795,158137.11457876195,210547.6115910953,211384.37500572368,303447.2328214957,258768.28281835196,119762.18608645022,205776.8199090001,209185.5208830232,151247.30295238082,320745.3918394355,621770.2664328436,164481.18993709618,249329.88962620703,271971.0855032306,164186.30865921962,286789.9016254244,301614.74995884026,306720.03199288755,142172.93434600765,145778.39209205014,254790.97513102146,264375.6166660911,430742.74953093735,586181.3808218781,192366.59299518494,183483.69612389235,142242.5229730791,304315.9718433986,369384.30462799146,161151.2966242359,157129.3754313395,217879.15626521126,171264.37591131218,207965.27726953346,196416.16254199515,182041.55636175312
2020-09-01,284503.3541448011,556467.752248749,254319.29878392784,361492.0957455311,174130.61507128313,425475.51129437814,404069.57884918625,292951.8251504405,357712.9840111003,216603.20400140397,298865.7379716578,361338.17737327697,196516.4808239088,218056.46456991552,262231.9648073328,160075.6538749241,213164.64767030728,213721.90321687967,305274.5606419312,260918.21582686028,121159.6030455198,208555.4134772146,211539.50375929673,153092.5774245611,323708.69209738687,626598.5121589857,166322.31952785354,253687.6746721095,274790.6359451891,165778.62085677293,290753.18195202405,306862.1149105218,308908.9628448787,144071.4712176318,147826.57699133834,256825.4355414209,268058.060902112,435392.8550418094,590413.3709210171,193902.16874129671,185726.52778024398,143928.03644582396,307594.32346403116,373410.23343939317,162796.75326327505,159198.34516488915,219456.86359731547,173628.6030520651,210539.32153648775,198687.82149332183,183763.21835789856
2020-10-01,288281.7138037091,565558.9469235956,257268.20657678889,366030.2524090773,176588.68944383934,432562.6137544682,408986.95990528836,297935.7319643024,361059.9634603567,219999.16451610238,304315.2010189626,367591.6651687775,199174.47792734546,220433.45481652606,266197.86273480917,161852.6283665886,216389.17631178067,216191.92520480687,307189.98016118695,263253.9214129948,123030.01782500563,211594.35964070997,214394.26844762257,154896.45340602667,327464.3542183716,632630.0925237433,168406.8701200803,258797.66285263593,278446.5813461666,167870.32840488435,295579.14863951184,313701.9238815837,311717.60375212715,145519.25309723566,150089.23542218405,259795.28824225176,271968.4954320883,441580.4927899935,594771.0857784493,195981.68194213975,188120.28671159103,145843.73828490995,312149.2172701549,378901.1682576524,164580.7665702996,161735.33276323733,220602.91846287771,176306.7870453185,213744.01987715796,201326.99834380962,185531.76285733192
2020-11-01,292364.3462537458,576145.1656482769,260730.53312813342,371616.8132366077,179386.6460438658,440520.52437972167,414597.8949703058,303446.161884011,365483.2260096397,223648.43146087462,310324.9142671621,374734.1822702324,202354.76212861817,223144.33219179776,271002.56069995655,163627.45958317132,220002.95911011356,218940.62742951003,309050.80148434086,265933.03632308415,125253.15736086223,214589.5092545345,217509.41829163604,156641.70195270536,331737.08640956256,639790.2399235853,170619.09456283736,264276.0184377008,283071.40192895016,170496.9017830625,301477.6420278309,322141.5296253411,315299.74272957933,146692.49168316645,152438.10360818595,263264.8301541444,275632.4101208427,448778.59140195133,599357.364297778,198439.42617795485,190560.37603153926,148078.00289266306,317579.5147891725,385435.8093485844,166307.97086678343,164527.694864115,221535.9885770666,179169.7039748189,216889.3290387036,204179.3918141222,186807.93216046784
2020-12-01,296261.7935239602,586704.546377337,264171.7874530921,377546.3307042105,181937.6262309952,448140.98690613033,420090.79716293054,308826.6105142431,370362.2893878941,227264.54898535428,316236.30970862694,382001.72214728314,205348.5067216706,225770.79604117703,276003.29957122466,165073.07814530976,223597.8101072818,221316.94288893192,310628.1027263154,268397.6519112029,127387.91351189953,217323.67372070733,220343.07082346952,157987.89204522557,335864.0399675923,647041.4648389759,172515.8721189066,269630.40358717256,288369.6509241375,173054.23835584696,307854.77623491833,331589.4252295585,319320.37914888165,147509.1114765917,154465.8154774815,266688.9830617693,279199.9371102064,455982.06856626895,603125.0486842167,200742.1067133542,192715.7757293644,150270.23708935795,323315.03952707275,392213.18341568235,167498.2173981001,167147.6093576332,221800.4555087135,181618.44594033083,219580.2753200673,206862.80039094307,187315.47960589526
2021-01-01,299827.6511995052,595472.9051912298,267733.4287524503,383072.38499326986,184560.3474015087,455539.5583178908,425376.63558494445,314126.19104576315,374980.90390238044,230699.37083225523,321884.4022551269,389292.8782363517,208104.81489555546,228528.06710858925,280726.7785378021,166466.3028022903,227198.83135852392,223519.74020900452,311662.4436342894,270757.397816181,129471.93518431923,219996.0263427801,223180.00897694018,159296.47663356655,339686.42473332834,653852.3994502308,174289.43939363118,274598.96800036886,293582.05551692075,175414.0040694902,314406.596351143,341766.61602679035,323425.62582709343,148533.67035367092,156178.03227507134,269835.36904115375,282980.0174711777,462496.5119260629,605824.7470234385,203023.20058341476,194866.31796459007,152332.570756659,328670.97242454387,398884.43686970806,168398.82099654348,169444.93181846882,222207.73284382606,183734.86503969182,221815.20984823993,209371.77274658027,187661.16913833003
2021-02-01,303368.1491813466,602974.9845371692,271281.8221516532,388688.3434116657,187429.60353973924,463554.9565679028,431366.47943541146,319631.49202516983,379800.50774762663,234238.82040198412,327799.862118073,397252.08890010143,210795.3333923601,231465.0363399731,285283.8014337568,167970.2298352339,230948.63403425715,225925.02828289638,312221.27441271505,273092.2220238953,131441.23402549335,223109.8520716996,226234.41538800567,160718.3314692858,343851.4669493256,660572.237674741,176127.22183926948,279406.9513207058,298720.3407478367,177787.50397755756,321316.89307335427,353078.4604582614,327777.8943765096,149814.44133909428,157762.76075449854,273032.8306480663,287189.3374169625,468939.7735471244,608107.6542224595,205513.14660857533,197194.0303711849,154217.7641613461,334262.6237355829,405928.50329860253,169428.84323114366,171606.5810879718,222732.17846616707,185937.52506818125,223992.32571142606,211948.31514294908,188363.72259908577
2021-03-01,306964.05441644177,609771.2480093972,275073.5707617475,393877.1435115898,190478.81060223782,472481.9525733584,438639.6843250431,326071.72536792274,384303.88541377964,237855.954177245,333909.0776549426,406083.1855795688,213595.92871631324,234790.3093306489,289722.3000179621,169872.95572971183,234879.9519908666,228533.19504663147,312463.8789591685,275776.68640046514,133466.8679513658,226453.9050878327,229476.95769220815,162425.5497475312,348444.01748908835,667693.8177105908,178132.6771211576,284032.6435700245,302972.194616942,180504.14492448533,328963.86039325723,365734.57054593484,332840.24830790557,151337.29023335755,159345.6790878179,276221.107118943,290808.8175517903,475449.80824097106,611336.1545640077,208052.27386699544,199836.21268080035,156051.2421783282,340074.3575091329,413470.7994583375,170709.11511940966,173830.92717335525,223177.92920431416,188562.96621093623,226082.59895537118,214612.59250125635,189245.87214791297
2021-04-01,310817.5800058536,618668.4599266977,279290.19723429374,399180.1230588188,193611.00449548257,482633.5710847135,447101.9407333935,333607.39479318535,388488.06204800255,241783.76033991427,340780.4024141138,415983.0624666664,216468.04394172117,238480.59045917974,294107.8606657084,172128.92571163096,238987.99017636897,231636.9391843479,313338.7190909112,278720.643827929,135155.60392577946,229973.0189804609,233006.77273818033,164321.09698063196,353422.1623130679,676435.4189598351,180365.48227103087,289105.84594478697,307084.3989975028,183429.32716555076,337638.7587252265,379348.76749327313,338790.62069893075,153092.71952511463,160984.1407333274,279771.152456745,294431.29618672025,482687.72775666317,615637.2696778494,210444.64119918676,202786.504013228,157857.6706711709,346469.0453910444,421386.9976110055,172361.749325841,176224.40395943806,224039.3298750009,191690.52611727608,228668.75222512343,217406.7724906887,190152.70255148876
2021-05-01,314916.61112727853,629322.3305873586,284392.9864730804,404385.6504147163,196819.74271590693,493003.35751107143,456253.68942599226,342601.28075599414,392670.97778302577,246201.6675234099,347985.9815039142,426977.7630191845,219352.75766904303,242703.74351571678,298676.1700703738,174723.87758944815,243420.9156534463,235366.2437116319,315272.9240556211,281480.74605297233,136604.45168736702,233460.70696538955,237042.77512819538,166446.8760699887,358274.0908045103,686777.2865353269,182871.8594882388,294905.2783866415,311151.4441030349,186458.59176428523,347440.2853276646,393481.93776383996,345937.19187341613,155019.17483726412,162750.65501032033,283777.48159493686,299228.6936120154,490239.7481631017,620844.1704502084,212595.7150386594,205939.36048284743,159735.66526439963,352929.9327971426,429137.21261288045,174261.3670816684,178736.76209978058,225536.60798848115,194995.56432466177,232201.0734652054,220662.7026471464,191064.20586965777
2021-06-01,318957.01033449254,640761.0471142057,290640.10280459863,409539.2227605824,200143.34862867792,502730.84998946334,465240.69271453173,352488.50623434345,396588.6395317098,251182.91789810787,355090.8422762766,438111.01682970906,222377.05160756098,247222.2623784967,303257.4308817611,177380.97080334686,248225.63908754906,239549.2879583937,317913.1710531203,283863.6200394738,138102.8807753834,236992.860890515,242023.8083397993,168927.86271940885,362565.9979544103,698441.8319086377,185735.6225837258,301563.74071633007,315653.54903695435,189494.9334801583,357281.9977107847,406259.2970893846,354090.2899677166,157144.2005124588,164764.24734627164,288148.42931306484,305441.3838120702,497384.3887781816,625792.1433235784,214837.6798948889,209026.646023802,161792.6200715599,358992.9511964508,436162.4632185682,176314.02234746504,181319.59251565917,227695.6215651783,198186.6322760745,236369.6336292846,224479.72220952026,192261.91150963612
2021-07-01,322005.0308114024,651099.6040179731,297037.4484043343,414139.2785952697,202643.70073430458,510633.3778043368,472740.2687153695,362338.5597831057,400049.8336182655,255811.65542253092,360459.383607144,448280.04017775593,224570.92261266115,251367.59849350876,306635.378702918,179645.36530538136,252586.48331804152,243684.1510785741,321712.86111169175,286006.7252025797,138826.05878846897,240107.71463055315,247030.40659664854,171479.88168113,365563.66839859256,708633.2151859199,188574.8027426356,307780.87216412876,319222.63833222445,192132.66688930316,366131.6562757045,416602.15608173073,362506.6383828964,159302.29799413227,166548.82825041408,291959.5279077504,312588.66185674496,502232.63372017886,628155.4950646352,216745.78729018834,211256.64578527736,163545.69190201137,363334.40196870913,442258.6647781916,178148.34379930122,183136.9173273166,229751.54665713778,200499.48874779654,240080.00787968465,228329.88146779992,193210.88011289798
2021-08-01,323614.5831106797,658252.3881971445,302728.79431622743,417206.1589180823,203727.04653335616,515453.1545869166,477906.86677577934,370999.5471687952,402159.95681299997,259227.4935725111,362596.71588870557,456160.32777719386,225423.05086232288,254527.51902439576,308033.88820734195,181159.195511378,256029.8613141495,246701.1547262729,325107.1126988531,287941.9435036977,138700.831827766,242538.95338583284,250917.75588857304,173677.8239117297,366976.2061627924,715300.6184246475,190792.0045445857,311633.356615354,321215.3787367877,193845.55468407893,373256.5986465067,423336.28884019185,369962.7872440251,161188.63585530044,167717.72903606124,294070.45755738317,317151.58984244143,503876.1943541446,627273.96374596,217857.45227329386,212149.1045207045,164907.05433454752,365442.4126024929,446626.72276939877,179293.31813996844,183756.133208514,231126.71080981134,201683.67055936228,241968.31418214264,231363.40360257283,193469.4636664999
2021-09-01,323964.406324469,663102.6058181872,307340.3964604801,418955.2000440964,203540.53114307896,518230.9151527135,481123.9247068561,378198.6785305177,403203.1273043912,261469.71165235806,362023.74137228105,462033.8460282401,224683.69353563702,256837.49643034677,307485.15185542096,181921.36492257554,258724.46637118646,248532.01393250187,328183.20295497373,289635.8942212883,137580.6266568691,244076.93345257788,253531.9561043045,175147.30640877457,367076.5777576342,720175.5983612413,192223.69451381805,313063.57041873835,321535.31765561557,194616.0486307207,378631.81619461044,427469.1350259742,376037.89622557256,162518.5854790017,168078.4242136881,294586.7401494577,319265.0893593644,503294.9746219369,624199.7571950069,218004.50937968295,211797.84220035633,165749.1047336935,365769.2765648793,449813.3917311931,179855.48328553303,183320.04635383366,231639.341028566,201936.21799293114,242319.4373582776,233569.01512903697,193208.18947480593
2021-10-01,324423.2606655727,667432.6115609362,311880.9238779635,420475.03795982286,203282.29215577093,520211.26603226986,484430.1224686496,384593.97450538754,404710.15463481884,263594.70470825926,360881.20569593966,466847.8206083469,224093.85783239873,259233.69052936105,306907.02804148354,182575.28297497172,261874.7227428977,250030.4682270824,330258.1587866913,291666.51448559336,137242.01264700847,245408.99331696323,256061.99556012693,176522.39312499855,367438.2882315064,726264.3458690923,193591.01511284607,313371.28115254943,322148.8009221281,195435.6840606579,383633.83764318144,430699.34692404495,381390.28293420235,163947.15520052967,168531.90204334367,294648.70043838833,319516.2009226274,502913.4932153376,622145.0780400467,218160.14209102874,211476.7084492245,167071.53006810741,365849.49350108934,452676.57569721434,180433.79834368333,183055.72312199188,232090.40602378044,202419.408743342,242103.5718354138,235826.79058650738,193470.55356949792
2021-11-01,325728.9486830283,673141.8157439344,316960.2866392339,422821.48330122465,203609.7191161284,523218.32505899697,488894.3821462326,390684.8820415099,406975.81697108364,266346.9555943566,361237.61638478824,471532.9198430353,224199.12961647808,262336.1047982513,307126.45323322254,183604.3379956206,265877.15279797424,252146.70034416427,331675.18051490193,294206.8532633131,137764.10930900078,247159.3255986028,259574.22601620492,178190.09123246977,368514.9997871837,734816.1555327922,195469.95548663355,314672.35051191127,323772.30158869224,196793.6715817053,388775.10355913854,433977.91102089203,386942.26706520724,165984.31934102904,169405.98225390533,295427.96919051313,320805.3193329561,503801.7564927542,621118.395904921,218835.9012710451,211899.18141491595,168774.93096355768,366726.3461230419,456043.01289019437,181380.8622984241,183426.0273092081,232834.3437014081,203604.56838516428,242497.34817853055,238657.0197432496,194511.42622053061
2021-12-01,328040.618676984,680179.9716347341,322450.78975282464,425775.9252048337,204430.59313700176,527530.353969435,494308.90899252816,396403.5772904805,409653.89925738634,269436.4620986417,363154.55066745525,476690.9178590519,225146.16734830462,265902.23819086235,308652.5043718501,184950.9118509679,270461.9689133772,255104.03228622486,333305.6593759511,297015.1512581873,138741.68826738323,249424.45481024907,263752.61694731034,180161.55371070307,370465.3353109208,743922.0616412534,197528.92548870467,316777.393982923,326524.7101347973,198523.461034596,394433.1705071686,437683.8638728757,392399.31815065636,168163.8193452896,170681.5010656213,296821.57139099325,322919.59857863426,505827.9341070391,620359.3184871773,220214.67984086528,213077.8154541927,170758.9211988919,368411.82733130315,459811.3613109868,182602.5647545158,184248.29489859624,234139.14836528338,205386.32772884922,243529.43857735224,241822.26795595093,195885.3835219527
2022-01-01,331770.1971320845,689995.4702338957,329343.2734792502,429626.2089058156,206504.36528633084,535396.179264245,501618.67153568583,402351.8668793694,412808.66418908676,273884.325643763,368296.0639330104,483985.55441629264,227439.0759881379,270593.9899623749,312228.19385125855,187188.09488599436,276337.1719798383,259158.21162101845,334565.001234395,300290.70799745136,140674.0744276617,252691.4819365902,268932.5422766194,182376.59194227398,373346.43858008366,758779.8938431755,199809.66873943538,320765.40367478685,330593.4285827088,201154.32092376705,401661.851133174,442243.9346948285,399098.51326948573,169920.73121297584,172620.00347815524,299452.548345777,326884.8416338982,510835.9530546694,621246.3682150827,222636.56732694633,215472.53165634643,173224.6446562703,372293.54944245797,464874.9325422524,184436.06282975082,186246.8952980619,236133.1008152842,208103.7042925146,245571.13910532658,245797.49428511865,197443.5351476775
2022-02-01,336064.0707857941,702590.9175739657,337360.09657354426,434170.92000867653,209703.0731356047,546456.7411814894,511001.45055664476,409117.706945299,416633.27766035404,279309.76935934665,376161.9692312957,493564.87054214365,230802.76141302977,275841.38093550387,317339.3480047775,189833.54344007172,282864.21456786135,263646.376049015,335552.3327800389,303369.51011061,142829.87437955211,256955.2024151591,274819.8044072735,184440.16490676464,376910.4085331229,778460.4690954877,202054.06866239943,326334.85530561063,335448.0437273407,204587.9943761973,409559.13980747125,448124.98767729494,407069.0081763113,170794.68661193192,174902.16108219314,302875.3699705239,331595.4722896055,518746.707367677,625419.7139113062,225987.02497319,218873.20747133298,175938.63820185754,378195.0639398818,471432.8336904168,186645.75720003815,189161.05129300352,237902.5717009947,211579.97702459083,248242.23023607695,250348.74159101493,198946.70777918305
